vid,VKE lsit,GPT isVisual Label,GPT + Keywords isVisual Label
,Visual Key Event 11(non-visual): The speaker discusses the cost of the shopping trip and compares it to the cost of a night out.,F,F
,Visual Key Event 12(non-visual): The speaker discusses the importance of having healthy food at home and the benefits of not having unhealthy snacks readily available.,F,F
,"Visual Key Event 13(non-visual): The speaker wraps up the video, asking viewers to leave comments and questions, and discusses his plans for the rest of the day.",F,F
,"Visual Key Event 14(non-visual): The speaker concludes the video, expressing his hunger and his plans to make food and work on edits.",F,F
wzYeeEq_bpE.txt
,"Visual Key Event 1(visual): The speaker is preparing to go out on the ice, checking it with a spud bar and expressing nervousness about the cracks on the edges.",T,T
,"Visual Key Event 2(visual): The speaker successfully drills three holes in the ice and begins fishing, catching a small fish.",T,T
,"Visual Key Event 3(visual): The speaker admires the colors of the fish and continues fishing, letting the bait go all the way to the bottom.",T,F
,"Visual Key Event 4(visual): The speaker catches another fish, commenting on how it swallowed the bait because it was probably hungry.",T,T
,"Visual Key Event 5(visual): The speaker struggles to unhook a fish, needing pliers to do so.",T,F
,"Visual Key Event 6(visual): The speaker catches another fish, admiring its pink and purple colors.",T,T
,"Visual Key Event 7(visual): The speaker catches a fish infested with parasites, showing the black and white dots on the fish.",T,T
,"Visual Key Event 8(visual): The speaker tries to remove the parasites from the fish, commenting on how it's fun to catch but not to eat.",T,T
,"Visual Key Event 9(visual): The speaker continues fishing, catching several more fish and commenting on the presence of big bass in the area.",T,T
,"Visual Key Event 10(visual): The speaker catches a darker fish, commenting on the presence of turkeys in the area.",T,T
,"Visual Key Event 11(non-visual): The speaker concludes the fishing trip, commenting on the overpopulation of bluegill in the pond and the parasite situation, expressing his reluctance to eat fish with parasites.",F,F
McgjTFyCTfA.txt
,"Visual Key Event 1(non-visual): The cosplayer introduces herself and explains her plan to style a Kirishima wig from My Hero Academia, mentioning her nervousness about the process.",F,F
,"Visual Key Event 2(visual): The cosplayer shows the wig she bought, expressing her surprise at its high quality and readiness for styling.",T,T
,Visual Key Event 3(non-visual): The cosplayer mentions her ongoing Kirishima cosplay project and the videos she has made about it.,F,F
,"Visual Key Event 4(visual): The cosplayer begins the wig styling process, pinning the wig in place and sectioning off parts for spiking.",T,T
,Visual Key Event 5(visual): The cosplayer tries the wig on her head to check the placement of the spikes.,T,T
,"Visual Key Event 6(visual): The cosplayer starts spiking the wig using hairspray, a hairdryer, and craft glue.",T,T
,"Visual Key Event 7(visual): The cosplayer continues to style the wig, using a comb to fluff up the front and applying glue to the ends of the spikes.",T,T
,"Visual Key Event 8(visual): The cosplayer evaluates her work, noting the asymmetry of the spikes and deciding to tease the wig more.",T,F
,"Visual Key Event 9(visual): The cosplayer finalizes the wig styling, deciding not to worry too much about certain parts because she plans to add horns for her fantasy AU cosplay.",T,T
,"Visual Key Event 10(non-visual): The cosplayer concludes the video, thanking the viewers and encouraging them to keep cosplaying.",F,F
eMiuD5ddUaA.txt
,"Visual Key Event 1(visual): The family is packing their car, preparing for their cruise trip.",T,T
,Visual Key Event 2(visual): They are planning to go to Fort Lauderdale and stay at the sister's house which is near the cruise ship.,T,T
,"Visual Key Event 3(visual): The family is checking and rechecking their belongings, ensuring they have everything they need for the trip.",T,T
,Visual Key Event 4(visual): They are packing the car and preparing to leave for the trip.,T,T
,"Visual Key Event 5(visual): The family is on their way to the cruise, stopping by the mall in Fort Lauderdale.",T,T
,Visual Key Event 6(visual): The family is discussing their birthdays and dropping items in the car.,T,F
,Visual Key Event 7(visual): They arrive at Sawgrass mall and explore the area.,T,T
,Visual Key Event 8(visual): The family walks around the mall and then goes to Target to pick up some last-minute items for the cruise.,T,T
,"Visual Key Event 9(visual): They shop at Target, picking out matching pajamas and other items.",T,T
,Visual Key Event 10(visual): The family arrives at grandma's house and enjoys some time in the pool.,T,T
,Visual Key Event 11(visual): It's cruise day and the family is rushing to get to the ship.,T,T
,"Visual Key Event 12(visual): The family is waiting to board the ship, playing in a jungle gym to pass the time.",T,T
,"Visual Key Event 13(visual): They are exploring the ship, checking out the shops, bars, sports courts, theaters, and other amenities.",T,T
,Visual Key Event 14(visual): The family is walking through Central Park on the ship and getting ready to eat at the buffet.,T,T
,Visual Key Event 15(visual): They are enjoying their first buffet on the ship and marveling at the size of the ship.,T,T
,"Visual Key Event 16(visual): The family is giving a tour of their room on the ship, showing off the bathroom, bed, closet, and other features.",T,T
n5OqxEroivo.txt
,"Visual Key Event 1(non-visual): The vlogger starts her day, explaining that her bedroom is a mess and she's cold.",F,F
,"Visual Key Event 2(visual): The vlogger gives a tour of her damaged house, showing the mess and the ongoing work.",T,T
,Visual Key Event 3(visual): The vlogger shows the new light bulbs being installed in her room and demonstrates how they change colors.,T,T
,Visual Key Event 4(visual): The vlogger shows another room where the light bulbs have been installed and mentions that the electrician is getting the right bulbs for the other room.,T,T
,"Visual Key Event 5(visual): The vlogger shows her future bedroom, mentioning that it will be painted the same color as the other room and that her wardrobe is also in there.",T,T
,"Visual Key Event 6(visual): The vlogger plays with the new lights, adjusting their brightness and color.",T,T
,"Visual Key Event 7(non-visual): The vlogger talks about her day, mentioning that she has to go to the doctor's later because she's been coughing up blood.",F,F
,Visual Key Event 8(visual): The vlogger shows the electrician returning to work.,T,T
,Visual Key Event 9(non-visual): The vlogger talks about getting ready for her doctor's appointment.,F,F
,Visual Key Event 10(non-visual): The vlogger talks about her doctor's appointment and the explanation she received about her symptoms.,F,F
,"Visual Key Event 11(non-visual): The vlogger talks about her health, mentioning that she's feeling better than she has been.",F,F
,Visual Key Event 12(non-visual): The vlogger talks about going home and possibly getting some food on the way.,F,F
,"Visual Key Event 13(non-visual): The vlogger talks about her day, mentioning that she made sausage rolls and took a nap.",F,F
,Visual Key Event 14(non-visual): The vlogger talks about needing to take a shower because she's cold.,F,F
,"Visual Key Event 15(non-visual): The vlogger talks about her day, apologizing for the lack of exciting content.",F,F
,"Visual Key Event 16(non-visual): The vlogger talks about going to bed, mentioning that she's feeling shaky, cold, and tired.",F,F
,"Visual Key Event 17(non-visual): The vlogger ends her vlog, thanking her viewers and asking them to like, comment, and subscribe.",F,F
hUuvVrENhJk.txt
,"Visual Key Event 1(non-visual): The speaker expresses his long-time desire to go snowboarding in Colorado, either through hitchhiking or coordinating rides.",F,F
,Visual Key Event 2(non-visual): The speaker discusses the plan for the day and the need to get on the road early.,F,F
,"Visual Key Event 3(visual): The speaker arrives at the snowboarding location, commenting on the depth of the snow.",T,T
,Visual Key Event 4(visual): The speaker admires the wide snowboarding area.,T,F
,"Visual Key Event 5(non-visual): The speaker reflects on the second day of snowboarding, discussing the decision to alternate rides instead of hitchhiking and the intention to return for a third day.",F,F
